source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON_OSD74_Wa_140224_3µm_(3),EMOBON water sample from station OSD74 collected on size fraction um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2443,high_tide,,1,3,5.4,0.78,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_155
EMOBON_OSD74_Wa_140224_0.2µm_(3),EMOBON water sample from station OSD74 collected on size fraction um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2444,high_tide,,1,3,5.4,0.78,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_156
EMOBON_OSD74_Wa_140224_3µm_(4),EMOBON water sample from station OSD74 collected on size fraction um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2445,high_tide,,1,4,5.4,0.78,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_157
EMOBON_OSD74_Wa_140224_0.2µm_(4),EMOBON water sample from station OSD74 collected on size fraction um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2446,high_tide,,1,4,5.4,0.78,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_158
EMOBON_OSD74_Wa_140224_3µm_(Blank),EMOBON water sample from station OSD74 collected on size fraction um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2447,no_tide,,NA,blank_1,5.4,1.03,3-200,3,200,N,NA,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_159
EMOBON_OSD74_Wa_140224_0.2µm_(Blank),EMOBON water sample from station OSD74 collected on size fraction um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2024-02-14 00:00:00,OSD74_Wa_140224,"Eva Lopes, Sharath Totha; Ksenija Vučković",0000-0001-9576-2448,no_tide,,NA,blank_1,5.4,1.03,0.2-3,0.2,3,N,NA,WaSOP1,We used a peristaltic pump for filtration,2024-02-14 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_160
EMOBON_OSD74_Wa_120424_3µm_(1),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2449,low_tide,,1,1,5.4,0.52,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_161
EMOBON_OSD74_Wa_120424_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2450,low_tide,,1,1,5.4,0.52,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_162
EMOBON_OSD74_Wa_120424_3µm_(2),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2451,low_tide,,1,2,5.4,0.52,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_163
EMOBON_OSD74_Wa_120424_0.2µm_(2),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2452,low_tide,,1,2,5.4,0.52,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_164
EMOBON_OSD74_Wa_120424_3µm_(3),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2453,low_tide,,1,3,5.4,0.78,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_165
EMOBON_OSD74_Wa_120424_0.2µm_(3),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2454,low_tide,,1,3,5.4,0.78,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_166
EMOBON_OSD74_Wa_120424_3µm_(4),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2455,low_tide,,1,4,5.4,0.78,3-200,3,200,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_167
EMOBON_OSD74_Wa_120424_0.2µm_(4),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2456,low_tide,,1,4,5.4,0.78,0.2-3,0.2,3,Y,Bucket,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_168
EMOBON_OSD74_Wa_120424_3µm_(Blank),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2457,no_tide,,NA,blank_1,5,0.75,3-200,3,200,N,NA,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_169
EMOBON_OSD74_Wa_120424_0.2µm_(Blank),EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2024-04-12 00:00:00,OSD74_Wa_120424,Eva Lopes,0000-0001-9576-2458,no_tide,,NA,blank_1,5,0.75,0.2-3,0.2,3,N,NA,WaSOP1,We used a peristaltic pump for filtration,2024-04-12 00:00:00,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,0000-0001-6928-5524,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_OSD74_Wa_170
